Date,data,median,LB,UB
2023-01-29,1,1.0,1,1.0
2023-02-05,0,14.515259730148,0,198.254783994826
2023-02-12,0,17.2598748448126,0,209.274826638077
2023-02-19,1,15.9777094535414,0,211.670984531059
2023-02-26,2,21.5991116516346,0,204.843348702085
2023-03-05,1,21.1937509385801,0,211.792743782165
2023-03-12,4,25.4147573774512,0,209.586892708554
2023-03-19,4,22.7326438820093,0,215.197782370523
2023-03-26,5,24.3048396061152,0,209.2183827486
2023-04-02,1,25.9856301904496,0,215.024621917795
2023-04-09,0,29.543348894999,0,217.553128156312
2023-04-16,15,28.9873465603071,0,221.155524328015
2023-04-23,15,29.6642694924626,0,218.059340099071
2023-04-30,16,34.0742458936827,0,221.881308186559
2023-05-07,16,34.1146794460984,0,219.29228251299
2023-05-14,12,33.0010963462274,0,219.772481798459
2023-05-21,20,35.3236170163452,0,223.890600826165
2023-05-28,18,35.457356789173,0,227.704801965479
2023-06-04,21,38.1876312982438,0,226.949236604514
2023-06-11,0,37.7267994280409,0,229.182985981704
2023-06-18,33,39.3712963950706,0,231.709661548976
2023-06-25,106,66.7213962919934,0,405.893814991991
2023-07-02,41,83.8367448928927,0,540.961443898563
2023-07-09,12,49.8785991777715,0,244.679704757517
2023-07-16,15,45.057276846977,0,235.383578911511
2023-07-23,14,50.0633731575554,0,247.832054856361
2023-07-30,500,84.7310381391764,0,561.501325470198
2023-08-06,14,77.2078831142971,0,437.703979542641
2023-08-13,18,54.0168040490673,0,253.59086069477
2023-08-20,14,60.5749292716009,0,264.204229431343
2023-08-27,504,69.0622586127513,0,437.088667123021
2023-09-03,22,69.288129247033,0,411.512479196542
2023-09-10,19,68.1876709932629,0,271.71176367203
2023-09-17,12,60.0149297361946,0,259.367420788935
2023-09-24,312,63.0822881656467,0,251.521164563465
2023-10-01,6,59.5329849939345,0,253.218874281731
2023-10-08,0,61.4626980341084,0,253.857763548011
2023-10-15,2,58.7849891424641,0,249.221685321034
2023-10-22,6,63.6218826872153,0,252.681937682579
2023-10-29,130,62.4195315551824,0,258.37828169793
2023-11-05,1,63.1012896174974,0,255.793464113988
2023-11-12,3,65.379764453245,0,259.139926039122
2023-11-19,2,66.214805842679,0,258.37347098388
2023-11-26,81,65.8760728886325,0,270.620696205127
2023-12-03,0,68.2545296503008,0,268.504678356693
2023-12-10,0,70.1449862218948,0,280.546034849859
2023-12-17,0,69.5377540961523,0,269.30817828181
2023-12-24,0,68.4578363645193,0,267.190165398932
